id,price
1894272,65
1894433,55
1894569,80
1895587,85
1896116,59
1896174,110
1896398,35
1896467,95
1896519,55
1896895,159
1897012,40
1897798,69
1899074,115
1899228,103
1899337,140
1899394,90
1899427,70
1899433,65
1899488,50
1900017,145
1900515,120
1900636,79
1900747,189
1900945,50
1901556,79
1901577,180
1901599,65
1901797,50
1902831,45
1903820,99
1903845,59
1904218,30
1904333,35
1904384,130
1904417,205
1905108,110
1905161,150
1905432,250
1905920,190
1906035,135
1906089,130
1906466,110
1907414,62
1907480,145
1908157,50
1908238,110
1908298,150
1908809,65
1908896,49
1908907,49
1909174,65
1909491,95
1910921,99
1911090,45
1911307,55
1911432,90
1911450,85
1911725,65
1912006,75
1912115,100
1912225,45
1912226,76
1912512,150
1912587,50
1912591,30
1912613,47
1913012,70
1913444,95
1913533,135
1913768,110
1914335,105
1915418,30
1915711,70
1915918,90
1915984,75
1916151,65
1916509,90
1916690,72
1916886,120
1917034,63
1918500,115
1918783,225
1918880,100
1921262,83
1921283,100
1921643,75
1922039,45
1922217,690
1922417,200
1922745,159
1923190,79
1923288,100
1923608,75
1924504,75
1926698,100
1926736,150
1926991,85
1927350,100
1928179,95
1929179,109
1929270,90
1930256,80
1930624,180
1930643,50
1931010,120
1932753,30
1933763,140
1933979,62
1934018,79
1934526,65
1934692,90
1934737,60
1934988,85
1935002,60
1935327,50
1935331,70
1935875,40
1937497,69
1937804,207
1937950,30
1937962,140
1938047,178
1938093,70
1938176,85
1938241,230
1938727,63
1938838,79
1938977,115
1938986,60
1939297,72
1939360,160
1940077,70
1940333,320
1940825,100
1941305,59
1941923,131
1942117,245
1942145,156
1942220,99
1942593,232
1942613,344
1942672,135
1942856,45
1942895,177
1942897,390
1943408,50
1945855,80
1946058,60
1946298,120
1946323,45
1946713,110
1947121,155
1947396,50
1948110,320
1948250,45
1948742,75
1949028,30
1949068,60
1949314,130
1949324,190
1949377,55
1949395,80
1949572,60
1949600,53
1949999,50
1950850,67
1951073,110
1951286,60
1951507,80
1951690,300
1951811,206
1951938,130
1951951,213
1951988,110
1952006,60
1952332,133
1952499,99
1952523,85
1952839,120
1952842,67
1952879,85
1952992,80
1953269,166
1953433,179
1953454,109
1954605,50
1955601,220
1955609,220
1955635,35
1955730,95
1957096,200
1957249,300
1957252,70
1957296,49
1957565,49
1957770,110
1957878,44
1958261,50
1958315,90
1958615,79
1959175,60
1959293,60
1959337,60
1959385,82
1959572,110
1959601,79
1959788,299
1959914,39
1960114,90
1962415,53
1962677,150
1962776,90
1963472,206
1963543,120
1964011,90
1964481,80
1964526,35
1965055,45
1965241,100
1965418,40
1965579,Entire home/apt
1965870,45
1966339,754
1966398,55
1966560,100
1967649,60
1967880,130
1967942,362
1968114,90
1968210,265
1968287,299
1968376,314
1968409,95
1968499,353
1968610,59
1968868,50
1969116,180
1969359,120
1969377,144
1969505,48
1970001,62
1970066,75
1970792,80
1971327,150
1972721,95
1972736,39
1972904,90
1973012,44
1973091,69
1973139,60
1973450,55
1973958,200
1973971,270
1973986,79
1974182,450
1974343,80
1975204,135
1975319,250
1975475,635
1976030,220
1976573,395
1976613,220
1976628,80
1977022,80
1978150,85
1978579,105
1978748,72
1978906,95
1980388,139
1980780,120
1980835,80
1980897,80
1981049,150
1981076,75
1981153,100
1981210,100
1981230,120
1981461,135
1981476,50
1982003,350
1982037,75
1982419,49
1982586,95
1982738,89
1982811,110
1983033,55
1983057,140
1983529,130
1983749,80
1984135,75
1986204,75
1986473,60
1986537,78
1986572,58
1986810,75
1987131,168
1987178,59
1987369,50
1987669,154
1988223,210
1988432,90
1988694,53
1989336,142
1989416,85
1989732,100
1990889,80
1991185,70
1991308,90
1991784,110
1991805,60
1992034,68
1992249,250
1992411,100
1992608,80
1992855,86
1993380,100
1993384,70
1996013,145
1996197,180
1996431,90
1996887,120
1996963,80
1997225,400
1997663,57
1997684,135
1997733,75
1997918,100
1998045,139
1998103,70
1998117,58
1998531,161
1998660,69
1998698,200
1998879,80
1999842,90
1999995,75
2000018,75
2001285,90
2001388,50
2001419,104
2001542,95
2001653,60
2001711,55
2001888,99
2001962,120
2002169,70
2002223,40
2003188,100
2003769,250
2004147,150
2004257,115
2004459,52
2004461,75
2004778,104
2005405,93
2005507,64
2005598,40
2005815,163
2006415,62
2006587,49
2007044,45
2007654,100
2007837,65
2007867,200
2007896,50
2008055,55
2009177,80
2009265,208
2009554,60
2009638,50
2009743,140
2009882,90
2009944,89
2010161,60
2010190,85
2010246,52
2010682,49
2010723,147
2011515,110
2011608,48
2011711,190
2011787,120
2012070,115
2012838,229
2012866,199
2012962,110
2013021,40
2013051,65
2013173,33
2013179,150
2013210,195
2013516,45
2013547,130
2013575,60
2013697,90
2013730,80
2013848,60
2013984,110
2014004,60
2014084,50
2014305,99
2014358,120
2014771,60
2014846,120
2014895,300
2015038,200
2015069,50
2015130,100
2015256,50
2015448,105
2015570,220
2015884,65
2016110,130
2016112,65
2016152,61
2016205,100
2016602,120
2016632,50
2018056,70
2018239,70
2018332,200
2018564,120
2018587,136
2018861,54
2018949,70
2019312,80
2019789,74
2020007,80
2020073,65
2020215,65
2020222,80
2020256,159
2020415,125
2020462,65
2020543,150
2020668,89
2020726,142
2021165,74
2021383,70
2021609,250
2021828,65
2021906,130
2022182,115
2022247,70
2023449,75
2023576,60
2023593,130
2023773,45
2023774,140
2023922,79
2024090,70
2024184,72
2024530,45
2024543,100
2024603,110
2024670,73
2024674,80
2024760,80
2024961,125
2025162,100
2025233,190
2025289,65
2025317,70
2025352,105
2025535,35
2025653,50
2026179,40
2026593,75
2026600,40
2027859,250
2027881,80
2029171,95
2029559,250
2029913,75
2030138,40
2031262,65
2031777,67
2032060,40
2032242,81
2032280,50
2032337,329
2032373,50
2032586,71
2032599,65
2032733,22
2032977,63
2035109,90
2035150,80
2035203,45
2035402,49
2035582,100
2035614,180
2035701,120
2035774,120
2035803,195
2035815,240
2036666,95
2037036,63
2037586,55
2037673,55
2038001,285
2039764,90
2040082,74
2040168,123
2040376,50
2040568,130
2040644,139
2040660,90
2040678,220
2040714,119
2040753,36
2040791,110
2041207,113
2041358,67
2041693,90
2041844,99
2041851,58
2042380,51
2042511,85
2043629,57
2044078,35
2044146,70
2044379,130
2044570,120
2044663,100
2045122,100
2045967,85
2046015,210
2046357,110
2046775,70
2047270,60
2047439,230
2047516,150
2047614,60
2047713,70
2047750,47
2047760,392
2047954,108
2047964,80
2047971,228
2048361,43
2048365,63
2048626,95
2048652,49
2049433,55
2049466,80
2049666,60
2049756,110
2049794,83
2049995,225
2050473,160
2050541,50
2050562,42
2050658,130
2050722,50
2052325,110
2052370,45
2052555,75
2052915,90
2053072,40
2053455,72
2053512,100
2053561,90
2053566,75
2053591,80
2053676,65
2053723,100
2053960,69
2054106,140
2054118,75
2054227,70
2054845,70
2055158,45
2055352,95
2056173,85
2057696,550
2058043,75
2058611,250
2058614,120
2058685,140
2058791,85
2058885,150
2058937,55
2059070,250
2059094,130
2059206,260
2059256,79
2059278,95
2059301,95
2059338,106
2059376,69
2059439,180
2059722,75
2060316,100
2060445,58
2060741,65
2061432,109
2061440,64
2061798,85
2062235,60
2062955,230
2063345,80
2063737,190
2063886,190
2063941,150
2064010,75
2064171,95
2064285,120
2064595,40
2064878,40
2065269,50
2065329,55
2065364,270
2065644,140
2065711,180
2065897,60
2065918,70
2065951,37
2066092,80
2066215,190
2066248,225
2066728,200
2066831,70
2067035,165
2067392,100
2068667,80
2068737,39
2068967,69
2069017,40
2069510,65
2069927,95
2070117,50
2070374,200
2070637,80
2071035,85
2071441,60
2072755,100
2072767,70
2072808,32
2072873,65
2073054,39
2073093,50
2073167,145
2073313,74
2073422,150
2073487,66
2073883,80
2073952,50
2074120,60
2074137,37
2074344,63
2074456,530
2074766,70
2074783,200
2076338,65
2076458,80
2076705,49
2076866,79
2076918,90
2076942,60
2077050,90
2077077,55
2077225,225
2077263,150
2077350,250
2077405,59
2077421,130
2077609,50
2077663,65
2077934,100
2078197,56
2078389,90
2078402,70
2078827,89
2078901,200
2080978,50
2081207,54
2081265,113
2081425,180
2081672,55
2082341,60
2082369,70
2083247,130
2084543,118
2084648,75
2084727,70
2084731,70
2084747,40
2084777,140
2084826,122
2084841,380
2084848,100
2084861,160
2084939,105
2085205,83
2085664,40
2085680,50
2085772,35
2086232,85
2086783,100
2086939,85
2087217,50
2087476,128
2087550,69
2087969,70
2088040,140
2088067,210
2088121,210
2088141,53
2088375,125
2089093,70
2089134,350
2089181,45
2090030,95
2090061,45
2090453,30
2090547,75
2090657,55
2090864,60
2091077,55
2091221,86
2091264,90
2091821,350
2091984,60
2092008,60
2092668,70
2092973,140
2092981,60
2093165,120
2093214,50
2093284,69
2093394,52
2093481,210
2093661,100
2095023,49
2095183,35
2095275,52
2095291,140
2095401,38
2095577,145
2095683,130
2095760,300
2095884,30
2095980,70
2096243,80
2096540,99
2096828,40
2097281,70
2097410,135
2097761,120
2099070,85
2099164,75
2099227,109
2099239,125
2099256,80
2099443,120
2099862,90
2099929,59
2100163,72
2100337,110
2101196,99
2101516,74
2101734,20
2102336,75
2103350,170
2103418,79
2103965,35
2104349,110
2104630,75
2104924,80
2105128,35
2105561,125
2105780,40
2106883,100
2107689,175
2108201,60
2108582,86
2108680,80
2109008,70
2109669,80
2109795,109
2109834,170
2109957,89
2110598,139
2110650,140
2111051,57
2111186,53
2111243,65
2111643,32
2111855,75
2112655,70
2112734,70
2112943,50
2112946,55
2113159,81
2113221,75
2113366,39
2113458,80
2113466,60
2113529,90
2113819,60
2114159,70
2114433,80
2114654,180
2114986,52
2116316,55
2116611,60
2118108,69
2118685,30
2118917,35
2119032,45
2119056,80
2119276,71
2119397,100
2119538,83
2120030,60
2120243,75
2120533,80
2121240,120
2121252,130
2121430,39
2121830,82
2121849,29
2121931,50
2122222,190
2122330,100
2123067,40
2124501,90
2125262,99
2125296,110
2125391,60
2126164,65
2126381,150
2126703,118
2126776,200
2127097,65
2127221,41
2127256,45
2128763,89
2129079,90
2129446,70
2129648,91
2129859,290
2129927,120
2130350,49
2131235,109
2131643,80
2131836,284
2132554,58
2132691,75
2133222,119
2133377,75
2133676,49
2133843,70
2134192,55
2134454,39
2134483,70
2135041,59
2135479,65
2136636,45
2136839,60
2136886,50
2137878,55
2138009,47
2138165,50
2139359,65
2140970,70
2141327,49
2141371,150
2141590,100
2141828,150
2141857,250
2143031,82
2143210,240
2143385,58
2143393,90
2143577,39
2143632,50
2143868,95
2143932,35
2144036,75
2144139,79
2144783,35
2145234,150
2145378,75
2146385,42
2147208,70
2147433,65
2148135,240
2148244,95
2148514,150
2148844,80
2149390,75
2149802,35
2150160,39
2150434,65
2151754,100
2151937,30
2152185,85
2152186,120
2152234,105
2152303,160
2152592,90
2152876,60
2152894,58
2152994,83
2153308,100
2153715,59
2153731,160
2153792,24
2153839,70
2153850,50
2154317,44
2157481,72
2158285,69
2158345,118
2158437,230
2158477,90
2158580,40
2158647,55
2158717,165
2158840,40
2158887,110
2158913,90
2159929,60
2160309,175
2160437,35
2162012,60
2162251,185
2162346,50
2163046,130
2163098,170
2163213,120
2163548,60
2163906,89
2164819,250
2164913,135
2164972,86
2165073,79
2166696,95
2166922,170
2167122,79
2167349,367
2167510,100
2167720,80
2167811,141
2168312,115
2168328,45
2168565,69
2168757,100
2168830,76
2169789,60
2170293,60
2170310,70
2170393,140
2170416,125
2170489,99
2170652,98
2170967,90
2171147,145
2171274,65
2172295,85
2172645,130
2172743,75
2172903,55
2172935,75
2173253,55
2173343,192
2173350,125
2173436,37
2173529,63
2173603,420
2173772,55
2173803,300
2174022,70
2174062,95
2174225,65
2174632,52
2175392,135
2175408,220
2175478,90
2176511,45
2176580,75
2176783,116
2176960,85
2177005,85
2177014,64
2177114,190
2177764,90
2177956,130
2178489,79
2179487,85
2179691,80
2179888,42
2180004,170
2180030,75
2181072,120
2181295,48
2181438,450
2181753,50
2182080,130
2182359,85
2182360,90
2182387,50
2183496,120
2183529,90
2184015,35
2185342,49
2185963,108
2186702,65
2186867,100
2187062,125
2188706,65
2190278,200
2190292,75
2190651,75
2190789,29
2191487,85
2191682,190
2192771,59
2193069,179
2194955,195
2195317,79
2195337,80
2195449,195
2197084,118
2197133,76
2198315,65
2199261,165
2199755,80
2199990,54
2200492,50
2200548,49
2200550,50
2200568,65
2201026,64
2201260,49
2201885,50
2202344,80
2202483,200
2202581,115
2202604,36
2203124,45
2205318,70
2205373,90
2205400,70
2206122,100
2206295,35
2206740,105
2207234,75
2207720,30
2207828,52
2208388,180
2208672,64
2208687,70
2209292,50
2209997,19
2211890,135
2211944,40
2212159,85
2212573,270
2213213,270
2213234,60
2213366,35
2213608,320
2213870,166
2214496,40
2215017,95
2215273,60
2216251,90
2216340,126
2216662,39
2216739,55
2217395,100
2218214,80
2218552,160
2218849,110
2218895,100
2219371,49
2219398,95
2219490,120
2219537,200
2219617,55
2220059,75
2220091,60
2220127,50
2220174,80
2220404,80
2220438,94
2220777,119
2221585,39
2221723,140
2221871,35
2222302,90
2224778,64
2225481,65
2225802,140
2226022,230
2226729,85
2226732,77
2227211,120
2227287,70
2227465,55
2227962,65
2229331,66
2229372,89
2229989,70
2230095,90
2230133,70
2230369,50
2230673,147
2230739,75
2231408,99
2231413,160
2231876,85
2232186,280
2232234,190
2233212,30
2233307,60
2234555,125
2234591,129
2234676,70
2234920,119
2235181,105
2235380,119
2235796,45
2236155,80
2236157,100
2236227,95
2236705,200
2236722,58
2236916,35
2237894,120
2239244,89
2239376,70
2239638,30
2239904,80
2240172,28
2240194,64
2240253,140
2240367,100
2240689,90
2240841,130
2241214,120
2241307,98
2241311,95
2241376,90
2241462,150
2241530,70
2241601,147
2241705,59
2241826,45
2242410,60
2242644,50
2242858,120
2242894,139
2243057,55
2244987,80
2245032,250
2245287,184
2245440,50
2245573,181
2245819,125
2245883,60
2246183,55
2246350,192
2246375,59
2246648,128
2246805,80
2246816,120
2246840,56
2246922,130
2246953,99
2247108,110
2247629,34
2247672,130
2247674,38
2248083,65
2248161,56
2248317,60
2249091,50
2249308,520
2249823,90
2251291,90
2251595,90
2251747,212
2251804,105
2251895,80
2251936,69
2251957,130
2252183,60
2252323,65
2252411,127
2252452,185
2253054,80
2253128,100
2253529,50
2254032,100
2254292,125
2254523,46
2254764,60
2254899,45
2255290,115
2255384,60
2256282,135
2256372,50
2257832,80
2258145,450
2258172,161
2258219,120
2258350,95
2258895,158
2259377,40
2259473,180
2259574,65
2259881,70
2260100,230
2260560,116
2261022,38
2261887,110
2262811,54
2263853,55
2264111,55
2264282,38
2264316,95
2264796,49
2264948,550
2265211,220
2265383,60
2265902,100
2266231,35
2266625,210
2266657,99
2267108,40
2267326,59
2267989,47
2268233,75
2269541,108
2270159,79
2270231,330
2270310,75
2270356,119
2270498,90
2271158,75
2271226,90
2271534,49
2271785,242
2272005,120
2272065,54
2272079,130
2272120,130
2272863,60
2273653,80
2273817,60
2275234,75
2275263,100
2275266,140
2275575,130
2275823,100
2275940,150
2276118,110
2276127,49
2276169,31
2276228,80
2276234,69
2276394,190
2276592,55
2277264,139
2277368,42
2277492,261
2277581,64
2277758,70
2279029,129
2279345,84
2279869,87
2280079,50
2280251,50
2280482,80
2280535,75
2281047,91
2281335,60
2281828,60
2282558,100
2283145,179
2283159,120
2283361,70
2283649,85
2283929,100
2284037,23
2285652,85
2285851,220
2286089,150
2286244,152
2286569,371
2286776,90
2287068,118
2287249,150
2287639,131
2287742,150
2288019,100
2288117,23
2288159,187
2288401,60
2288652,19
2289322,95
2290095,100
2290277,105
2290338,80
2290659,38
2290789,60
2291029,110
2291451,54
2291659,60
2293134,60
2293175,168
2293261,140
2293455,228
2293530,72
2293649,70
2293682,206
2293768,89
2293842,150
2293859,187
2294057,78
2294123,49
2294179,56
2294290,36
2294368,215
2294434,254
2294644,244
2294705,175
2294906,150
2294933,191
2294968,167
2295185,175
2295938,90
2296036,70
2296546,90
2296713,145
2297170,85
2297727,30
2298063,90
2298146,69
2298265,72
2298266,75
2299469,69
2299653,152
2299705,150
2299707,55
2299884,192
2299962,123
2299977,166
2300148,225
2300373,168
2300862,192
2301100,265
2301306,70
2301599,210
2301638,39
2301781,60
2301913,109
2302307,65
2302860,99
2303829,75
2304201,310
2306075,400
2306409,49
2306431,80
2306704,250
2307354,65
2307489,130
2307565,95
2308054,83
2308086,95
2308210,119
2309931,40
2311619,50
2311958,50
2312079,90
2312192,86
2312200,166
2312400,50
2313028,206
2313209,90
2313724,120
2314846,65
2314892,72
2315310,60
2316287,65
2316811,30
2317237,81
2317779,87
2317836,55
2317961,60
2318001,50
2318620,36
2318628,65
2318711,35
2319429,40
2321612,140
2321626,170
2321769,87
2322024,72
2322188,49
2322490,65
2322500,125
2322649,65
2322949,60
2323350,80
2323355,39
2323778,95
2323828,57
2324091,79
2324281,35
2324292,290
2324318,150
2324423,130
2325029,90
2325134,100
2325183,95
2327489,53
2327942,95
2328003,95
2328068,45
2328417,59
2328501,90
2328547,120
2328758,35
2328782,69
2329014,110
2329426,72
2329511,48
2329669,85
2329791,100
2330150,68
2330517,50
2330539,100
2330572,75
2330737,110
2331031,50
2331688,48
2332082,110
2332254,150
2334117,40
2334166,115
2334192,110
2334275,59
2334437,40
2334815,120
2335011,85
2335502,59
2335559,95
2335724,60
2335766,60
2335990,130
2336017,127
2337165,140
2337308,40
2337872,70
2338583,69
2338617,75
2338793,65
2340325,100
2340502,95
2340536,80
2340558,100
2341104,60
2341900,160
2341940,200
2342078,50
2342132,320
2342134,50
2342259,250
2342290,169
2342348,39
2342686,120
2342905,45
2343781,55
2343894,80
2344245,185
2344357,50
2344376,60
2344381,48
2345126,95
2345686,105
2346896,65
2347058,89
2347317,290
2347362,159
2347453,70
2348043,100
2348234,80
2348254,185
2348380,55
2348832,40
2349123,120
2349581,130
2350433,79
2350486,65
2350670,39
2351015,45
2351975,190
2353489,75
2353644,110
2354247,100
2354485,81
2354865,65
2354943,65
2355058,140
2355392,170
2356246,65
2356610,99
2357743,150
2358038,50
2358179,68
2358323,90
2358529,110
2358907,50
2359059,55
2359103,59
2359348,110
2359655,79
2359875,50
2360279,70
2360822,40
2360924,30
2361280,99
2361470,60
2361682,65
2362021,75
2362746,130
2363009,35
2363173,125
2364263,100
2364361,70
2364662,160
2364980,87
2365066,180
2365074,100
2365393,195
2365486,99
2365593,60
2365639,65
2366066,44
2366219,160
2367316,60
2369072,90
2369178,75
2369192,65
2369385,140
2369392,199
2369393,60
2369658,120
2369716,75
2369748,125
2369814,75
2369859,85
2369965,130
2370270,120
2370385,22
2370627,130
2370763,90
2371465,48
2371688,79
2372307,95
2373085,79
2373558,70
2373838,65
2375315,69
2375453,500
2375793,120
2375969,115
2376651,162
2377115,52
2377168,110
2377822,139
2377904,280
2377952,98
2378017,66
2378126,69
2379125,55
2380597,49
2381609,50
2382010,105
2382269,70
2382499,80
2382910,65
2383002,120
2383020,99
2383106,80
2383123,90
2383127,65
2383169,160
2383317,99
2383561,70
2383715,129
2383752,33
2383896,70
2384014,40
2384250,1450
2384533,55
2384615,75
2384745,59
2385154,239
2385204,59
2385379,85
2385592,140
2385627,109
2385888,92
2386640,270
2386708,400
2387929,57
2388099,50
2388333,200
2388905,150
2389117,250
2389140,60
2389374,80
2389570,120
2389764,140
2390369,120
2391541,70
2392090,95
2392480,80
2393453,75
2393902,40
2394156,88
2394299,125
2394848,90
2395068,55
2395350,49
2396551,80
2397653,289
2397851,70
2397981,70
2398151,49
2398180,150
2398242,85
2398355,255
2398897,45
2399683,110
2399823,325
2399983,245
2400184,90
2400581,79
2400721,120
2401223,179
2401938,70
2402400,45
2402637,62
2402796,100
2402943,140
2403086,90
2403480,40
2403719,70
2403894,75
2404266,80
2404406,90
2404501,60
2404599,48
2404876,195
2405033,90
2407736,150
2407885,95
2407986,60
2408200,103
2408251,75
2409030,60
2409259,50
2409587,90
2409598,490
2409759,60
2409800,89
2409900,36
2409915,75
2409981,65
2410684,100
2411144,50
2411477,41
2411851,195
2411919,120
2411945,90
2412116,398
2412144,60
2412400,85
2412460,79
2412521,180
2412544,55
2414440,59
2414575,75
2414596,410
2414903,35
2415284,260
2416414,75
2416473,65
2416509,43
2416668,59
2416873,45
2417064,60
2417294,150
2417579,120
2417649,30
2418374,82
2418383,40
2418863,50
2418996,100
2419323,90
2419388,60
2421540,80
2421581,100
2421767,300
2422139,200
2422508,50
2422563,65
2422800,50
2422883,91
2425767,80
2427206,55
2428117,110
2428356,160
2428557,60
2429367,250
2429623,130
2429708,27
2429896,59
2429913,40
2430227,40
2430396,140
2430570,50
2430835,98
2431199,119
2431316,99
2431352,219
2431431,68
2432110,45
2434047,53
2434333,65
2434417,89
2435234,98
2436301,60
2438077,102
2438457,119
2438626,75
2438809,105
2439141,150
2439336,60
2439528,59
2439792,43
2440273,155
2440300,120
2440456,71
2440503,170
2440697,680
2440894,139
2441122,99
2441476,85
2443270,70
2443487,80
2443638,60
2444138,80
2444158,75
2444174,140
2444649,45
2444928,49
2444975,80
2445095,42
2445387,70
2445701,95
2446436,75
2446484,95
2447045,80
2447245,210
2448984,180
2449004,79
2449295,49
2449514,50
2449704,100
2449906,50
2449942,195
2450381,60
2450722,120
2450901,50
2451124,68
2451461,39
2451677,55
2451885,50
2452419,59
2452960,95
2453424,90
2453692,79
2453767,83
2454001,47
2454296,120
2455173,142
2455992,170
2456043,98
2456319,88
2456527,45
2457647,50
2457827,49
2458567,199
2459063,86
2459193,35
2459714,60
2460173,75
2460385,50
2461466,245
2462580,120
2462861,95
2463219,45
2463972,29
2464024,75
2464252,65
2464353,62
2464405,130
2464417,165
2464494,75
2464570,75
2464966,100
2464968,200
2465131,100
2465615,108
2465749,100
2466148,95
2466214,200
2466348,75
2466628,80
2467750,160
2469336,80
2469602,79
2470257,95
2470272,50
2470644,100
2471475,250
2471678,109
2473319,60
2473339,90
2473554,80
2473837,39
2474876,135
2475045,32
2475591,109
2475751,58
2476029,115
2476563,89
2476875,59
2476925,99
2477211,113
2477302,99
2477779,89
2478401,50
2478698,85
2480009,100
2480309,99
2480814,70
2480916,120
2481279,65
2481615,59
2482168,90
2482280,80
2482568,69
2484267,80
2484613,199
2484766,78
2484819,150
2484854,79
2484886,45
2484966,90
2485095,190
2485119,99
2485267,110
2485527,73
2485711,90
2485715,150
2485745,60
2485968,90
2486479,82
2486559,50
2486574,130
2486648,159
2487078,40
2487128,130
2487193,120
2487231,57
2488027,99
2488032,100
2488054,140
2488409,80
2488445,65
2488505,80
2488622,200
2488705,75
2488717,199
2488829,60
2490249,70
2490643,150
2490934,68
2491458,70
2491640,75
2491695,100
2491698,99
2491972,90
2491980,143
2492120,75
2492399,300
2492461,265
2492693,90
2492750,70
2492821,110
2493465,85
2494208,60
2494649,70
2494703,80
2495481,50
2495745,115
2496454,58
2497153,89
2497563,145
2497598,110
2499124,125
2499336,59
2499572,65
2499823,110
2499881,120
2500038,75
2500332,157
2500361,40
2500511,150
2501468,65
2501732,82
2501773,90
2501865,99
2501995,80
2503131,140
2503869,90
2503907,49
2503992,85
2504021,60
2504288,55
2504420,65
2504482,78
2505065,64
2505205,90
2505651,60
2505833,85
2505858,69
2505996,72
2505999,70
2506056,130
2506220,59
2506321,90
2506462,39
2508169,70
2508747,80
2508985,250
2510659,480
2510723,85
2510856,140
2511095,188
2511293,65
2511325,80
2511456,45
2511690,400
2511725,76
2512686,90
2513091,99
2513131,85
2513185,55
2513394,49
2513670,49
2514549,138
2515035,65
2515148,70
2515225,78
2515463,142
2517331,55
2517413,100
2517416,89
2517555,55
2517800,72
2518117,40
2518157,50
2518160,120
2518470,50
2518632,100
2518914,99
2518920,182
2519014,50
2519107,75
2519149,47
2519204,200
2519566,300
2519592,250
2519981,60
2520093,87
2520426,38
2521217,45
2522281,60
2522578,110
2522948,60
2523023,75
2523025,50
2523492,65
2524057,35
2524136,125
2524665,60
2524774,110
2525637,100
2525655,90
2526021,70
2526159,140
2527072,60
2527222,50
2527415,49
2527461,60
2527487,125
2527709,80
2527936,90
2527952,39
2528111,50
2528374,130
2528395,60
2528611,100
2528727,60
2529012,37
2529101,45
2529119,107
2529423,140
2529443,80
2529501,65
2529575,85
2530134,70
2530163,49
2530320,90
2530355,100
2530537,250
2530770,96
2530861,35
2531035,105
2531067,50
2531350,60
2531897,85
2532925,110
2533889,50
2533953,55
2534462,110
2534577,70
2535066,99
2535212,59
2535256,82
2535344,180
2535408,350
2535455,120
2535635,105
2535878,95
2535904,35
2536336,55
2536363,55
2536680,80
2536754,90
2537359,75
2537763,45
2538274,100
2538421,70
2538829,70
2538870,57
2539253,175
2539358,90
2541265,110
2541317,140
2541411,139
2541632,125
2542197,79
2542504,79
2542533,70
2542696,120
2543307,50
2544394,99
2544430,130
2544566,75
2545091,55
2545921,200
2545973,80
2546227,98
2546246,56
2546668,70
2548213,110
2548365,65
2548435,139
2548737,98
2548823,65
2549092,105
2549326,60
2549471,110
2549618,100
2549879,60
2549933,165
2550035,350
2550149,60
2550261,221
2550356,330
2550490,100
2550676,270
2550749,280
2550824,260
2550853,290
2551015,56
2551041,292
2551057,70
2551210,90
2551226,80
2551417,230
2551473,180
2551579,76
2551591,175
2551669,160
2551727,140
2552605,120
2553381,70
2554009,49
2554093,60
2555102,290
2555159,170
2555221,159
2555293,155
2555346,155
2555384,140
2555423,140
2555477,130
2555707,65
2555876,110
2556277,80
2557077,75
2557090,170
2557203,90
2557364,95
2558675,60
2558686,71
2558770,80
2559096,65
2559380,80
2559397,79
2559401,175
2559485,140
2559876,139
2560555,66
2561916,37
2562004,150
2562384,230
2562610,40
2562707,60
2563034,70
2563153,108
2563385,69
2563386,310
2563971,70
2564062,120
2564094,80
2564290,79
2566883,50
2567029,65
2567083,62
2567143,45
2567266,38
2567286,30
2567639,45
2567711,55
2567737,140
2567750,40
2568173,125
2568202,102
2568380,63
2568391,70
2568517,60
2568568,80
2568583,150
2568632,50
2568652,95
2568738,70
2568830,100
2570003,120
2570066,45
2570262,55
2570503,60
2570818,78
2572677,55
2572930,60
2573324,70
2573506,65
2573664,45
2574161,70
2574436,50
2574780,170
2574887,81
2575108,30
2575401,60
2575999,80
2576152,22
2576379,66
2576653,180
2576959,70
2577199,80
2577222,40
2577309,165
2577355,45
2577503,71
2577719,65
2577753,75
2577768,60
2577871,35
2579156,90
2579225,80
2579611,100
2579827,95
2579897,122
2580051,80
2581144,79
2581451,150
2581464,70
2581820,55
2582019,270
2582277,49
2582508,90
2582568,80
2582727,84
2582803,230
2582829,124
2583130,85
2583400,30
2583610,51
2583846,100
2584265,79
2584602,45
2585176,170
2585262,110
2585796,120
2585979,49
2587782,275
2588953,35
2589678,64
2589913,90
2590199,110
2590251,49
2590436,45
2590717,70
2591218,41
2591345,220
2591391,59
2591551,142
2591616,110
2591966,125
2592093,61
2592238,90
2592776,130
2593184,70
2595294,80
2595559,70
2595627,48
2596429,42
2596536,69
2596696,120
2596981,260
2597035,110
2597329,100
2598163,50
2598189,140
2598414,200
2598445,175
2599710,218
2600195,171
2600589,65
2600706,150
2600829,95
2600930,99
2601101,37
2602406,50
2602547,180
2602811,134
2603650,95
2604080,40
2604220,180
2604283,85
2604370,55
2604608,145
2604924,80
2605079,195
2605338,75
2605811,90
2605965,168
2606097,75
2606213,180
2609328,100
2609651,131
2609897,40
2610001,70
2610072,85
2610162,70
2610367,75
2610464,220
2610556,50
2610613,85
2610766,150
2611060,590
2611300,68
2611664,120
2611868,25
2611982,50
2612058,150
2612339,138
2612568,120
2612592,480
2613106,225
2614301,65
2614495,75
2614924,45
2615760,70
2615885,245
2615923,300
2616011,130
2616419,53
2616438,80
2616983,70
2617077,120
2617257,60
2617290,136
2617326,95
2617460,100
2617501,55
2618148,57
2618214,50
2618219,115
